split,task,partition,target_file,label,period,day,day_num,day_label,batch,sample_id
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_4.csv,alcohol,Period_II,Day 1,1,Period II Day 1,batch1,alcohol_4
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_5.csv,alcohol,Period_II,Day 1,1,Period II Day 1,batch1,alcohol_5
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_6.csv,alcohol,Period_II,Day 2,2,Period II Day 2,batch1,alcohol_6
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_7.csv,alcohol,Period_II,Day 2,2,Period II Day 2,batch1,alcohol_7
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_8.csv,alcohol,Period_II,Day 2,2,Period II Day 2,batch1,alcohol_8
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_9.csv,alcohol,Period_II,Day 2,2,Period II Day 2,batch1,alcohol_9
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_10.csv,alcohol,Period_II,Day 2,2,Period II Day 2,batch1,alcohol_10
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_11.csv,alcohol,Period_II,Day 3,3,Period II Day 3,batch2,alcohol_11
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_12.csv,alcohol,Period_II,Day 3,3,Period II Day 3,batch2,alcohol_12
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_13.csv,alcohol,Period_II,Day 3,3,Period II Day 3,batch2,alcohol_13
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_14.csv,alcohol,Period_II,Day 3,3,Period II Day 3,batch2,alcohol_14
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_15.csv,alcohol,Period_II,Day 3,3,Period II Day 3,batch2,alcohol_15
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_16.csv,alcohol,Period_II,Day 4,4,Period II Day 4,batch2,alcohol_16
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_17.csv,alcohol,Period_II,Day 4,4,Period II Day 4,batch2,alcohol_17
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_18.csv,alcohol,Period_II,Day 4,4,Period II Day 4,batch2,alcohol_18
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_19.csv,alcohol,Period_II,Day 4,4,Period II Day 4,batch2,alcohol_19
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_20.csv,alcohol,Period_II,Day 4,4,Period II Day 4,batch2,alcohol_20
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_21.csv,alcohol,Period_II,Day 5,5,Period II Day 5,batch2,alcohol_21
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_22.csv,alcohol,Period_II,Day 5,5,Period II Day 5,batch2,alcohol_22
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_23.csv,alcohol,Period_II,Day 5,5,Period II Day 5,batch2,alcohol_23
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_24.csv,alcohol,Period_II,Day 5,5,Period II Day 5,batch2,alcohol_24
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_25.csv,alcohol,Period_II,Day 5,5,Period II Day 5,batch2,alcohol_25
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_26.csv,alcohol,Period_II,Day 6,6,Period II Day 6,batch2,alcohol_26
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_27.csv,alcohol,Period_II,Day 6,6,Period II Day 6,batch2,alcohol_27
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_28.csv,alcohol,Period_II,Day 6,6,Period II Day 6,batch2,alcohol_28
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_29.csv,alcohol,Period_II,Day 6,6,Period II Day 6,batch2,alcohol_29
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_30.csv,alcohol,Period_II,Day 6,6,Period II Day 6,batch2,alcohol_30
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_31.csv,alcohol,Period_II,Day 6,6,Period II Day 6,batch2,alcohol_31
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_32.csv,alcohol,Period_II,Day 6,6,Period II Day 6,batch2,alcohol_32
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_33.csv,alcohol,Period_II,Day 7,7,Period II Day 7,batch2,alcohol_33
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_34.csv,alcohol,Period_II,Day 7,7,Period II Day 7,batch2,alcohol_34
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_35.csv,alcohol,Period_II,Day 7,7,Period II Day 7,batch2,alcohol_35
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_36.csv,alcohol,Period_II,Day 8,8,Period II Day 8,batch2,alcohol_36
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_37.csv,alcohol,Period_II,Day 8,8,Period II Day 8,batch2,alcohol_37
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_38.csv,alcohol,Period_II,Day 8,8,Period II Day 8,batch2,alcohol_38
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_39.csv,alcohol,Period_II,Day 9,9,Period II Day 9,batch2,alcohol_39
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_40.csv,alcohol,Period_II,Day 9,9,Period II Day 9,batch2,alcohol_40
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_41.csv,alcohol,Period_II,Day 9,9,Period II Day 9,batch2,alcohol_41
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_42.csv,alcohol,Period_II,Day 9,9,Period II Day 9,batch2,alcohol_42
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_43.csv,alcohol,Period_II,Day 9,9,Period II Day 9,batch2,alcohol_43
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_44.csv,alcohol,Period_II,Day 10,10,Period II Day 10,batch3,alcohol_44
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_45.csv,alcohol,Period_II,Day 10,10,Period II Day 10,batch3,alcohol_45
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_46.csv,alcohol,Period_II,Day 10,10,Period II Day 10,batch3,alcohol_46
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_47.csv,alcohol,Period_II,Day 10,10,Period II Day 10,batch3,alcohol_47
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_48.csv,alcohol,Period_II,Day 11,11,Period II Day 11,batch3,alcohol_48
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_49.csv,alcohol,Period_II,Day 11,11,Period II Day 11,batch3,alcohol_49
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_50.csv,alcohol,Period_II,Day 11,11,Period II Day 11,batch3,alcohol_50
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_51.csv,alcohol,Period_II,Day 11,11,Period II Day 11,batch3,alcohol_51
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_52.csv,alcohol,Period_II,Day 12,12,Period II Day 12,batch3,alcohol_52
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_53.csv,alcohol,Period_II,Day 12,12,Period II Day 12,batch3,alcohol_53
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_54.csv,alcohol,Period_II,Day 12,12,Period II Day 12,batch3,alcohol_54
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_55.csv,alcohol,Period_II,Day 12,12,Period II Day 12,batch3,alcohol_55
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_56.csv,alcohol,Period_II,Day 13,13,Period II Day 13,batch3,alcohol_56
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_57.csv,alcohol,Period_II,Day 13,13,Period II Day 13,batch3,alcohol_57
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_58.csv,alcohol,Period_II,Day 14,14,Period II Day 14,batch3,alcohol_58
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_59.csv,alcohol,Period_II,Day 14,14,Period II Day 14,batch3,alcohol_59
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_60.csv,alcohol,Period_II,Day 14,14,Period II Day 14,batch3,alcohol_60
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_61.csv,alcohol,Period_II,Day 15,15,Period II Day 15,batch3,alcohol_61
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_62.csv,alcohol,Period_II,Day 15,15,Period II Day 15,batch3,alcohol_62
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_63.csv,alcohol,Period_II,Day 15,15,Period II Day 15,batch3,alcohol_63
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_64.csv,alcohol,Period_II,Day 17,17,Period II Day 17,batch3,alcohol_64
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_65.csv,alcohol,Period_II,Day 17,17,Period II Day 17,batch3,alcohol_65
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_66.csv,alcohol,Period_II,Day 17,17,Period II Day 17,batch3,alcohol_66
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_67.csv,alcohol,Period_II,Day 17,17,Period II Day 17,batch3,alcohol_67
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_68.csv,alcohol,Period_II,Day 17,17,Period II Day 17,batch3,alcohol_68
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_69.csv,alcohol,Period_III,Day 18,18,Period III Day 18,batch4,alcohol_69
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_70.csv,alcohol,Period_III,Day 18,18,Period III Day 18,batch4,alcohol_70
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_71.csv,alcohol,Period_III,Day 18,18,Period III Day 18,batch4,alcohol_71
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_72.csv,alcohol,Period_III,Day 18,18,Period III Day 18,batch4,alcohol_72
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_73.csv,alcohol,Period_III,Day 18,18,Period III Day 18,batch4,alcohol_73
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_74.csv,alcohol,Period_III,Day 19,19,Period III Day 19,batch4,alcohol_74
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_75.csv,alcohol,Period_III,Day 19,19,Period III Day 19,batch4,alcohol_75
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_76.csv,alcohol,Period_III,Day 19,19,Period III Day 19,batch4,alcohol_76
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_77.csv,alcohol,Period_III,Day 20,20,Period III Day 20,batch4,alcohol_77
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_78.csv,alcohol,Period_III,Day 20,20,Period III Day 20,batch4,alcohol_78
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_79.csv,alcohol,Period_III,Day 20,20,Period III Day 20,batch4,alcohol_79
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_80.csv,alcohol,Period_III,Day 20,20,Period III Day 20,batch4,alcohol_80
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_81.csv,alcohol,Period_III,Day 21,21,Period III Day 21,batch4,alcohol_81
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_82.csv,alcohol,Period_III,Day 21,21,Period III Day 21,batch4,alcohol_82
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_83.csv,alcohol,Period_III,Day 21,21,Period III Day 21,batch4,alcohol_83
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_84.csv,alcohol,Period_III,Day 21,21,Period III Day 21,batch4,alcohol_84
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_85.csv,alcohol,Period_IV,Day 22,22,Period IV Day 22,batch5,alcohol_85
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_86.csv,alcohol,Period_IV,Day 22,22,Period IV Day 22,batch5,alcohol_86
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_87.csv,alcohol,Period_IV,Day 22,22,Period IV Day 22,batch5,alcohol_87
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_88.csv,alcohol,Period_IV,Day 22,22,Period IV Day 22,batch5,alcohol_88
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_89.csv,alcohol,Period_IV,Day 23,23,Period IV Day 23,batch5,alcohol_89
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_90.csv,alcohol,Period_IV,Day 23,23,Period IV Day 23,batch5,alcohol_90
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_91.csv,alcohol,Period_IV,Day 23,23,Period IV Day 23,batch5,alcohol_91
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_92.csv,alcohol,Period_IV,Day 23,23,Period IV Day 23,batch5,alcohol_92
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_93.csv,alcohol,Period_IV,Day 24,24,Period IV Day 24,batch5,alcohol_93
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_94.csv,alcohol,Period_IV,Day 24,24,Period IV Day 24,batch5,alcohol_94
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_95.csv,alcohol,Period_IV,Day 24,24,Period IV Day 24,batch5,alcohol_95
S1_train_I_test_all,three_class_with_air,test,alcohol\alcohol_96.csv,alcohol,Period_IV,Day 24,24,Period IV Day 24,batch5,alcohol_96
S2_train_I_internal_val_test_all,three_class_with_air,train,acetone\acetone_o1.csv,acetone,Period_I,Day 1 afternoon,1,Period I Day 1 afternoon,source,acetone_o1
S2_train_I_internal_val_test_all,three_class_with_air,train,acetone\acetone_o3.csv,acetone,Period_I,Day 1 afternoon,1,Period I Day 1 afternoon,source,acetone_o3
S2_train_I_internal_val_test_all,three_class_with_air,train,acetone\acetone_o5.csv,acetone,Period_I,Day 2 noon,2,Period I Day 2 noon,source,acetone_o5
S2_train_I_internal_val_test_all,three_class_with_air,train,acetone\acetone_o6.csv,acetone,Period_I,Day 2 noon,2,Period I Day 2 noon,source,acetone_o6
S2_train_I_internal_val_test_all,three_class_with_air,train,acetone\acetone_o7.csv,acetone,Period_I,Day 2 afternoon,2,Period I Day 2 afternoon,source,acetone_o7
S2_train_I_internal_val_test_all,three_class_with_air,train,acetone\acetone_o8.csv,acetone,Period_I,Day 2 afternoon,2,Period I Day 2 afternoon,source,acetone_o8
S2_train_I_internal_val_test_all,three_class_with_air,train,acetone\acetone_o9.csv,acetone,Period_I,Day 2 afternoon,2,Period I Day 2 afternoon,source,acetone_o9
S2_train_I_internal_val_test_all,three_class_with_air,train,acetone\acetone_o10.csv,acetone,Period_I,Day 3 noon,3,Period I Day 3 noon,source,acetone_o10
S2_train_I_internal_val_test_all,three_class_with_air,train,acetone\acetone_o11.csv,acetone,Period_I,Day 3 noon,3,Period I Day 3 noon,source,acetone_o11
S2_train_I_internal_val_test_all,three_class_with_air,train,acetone\acetone_o12.csv,acetone,Period_I,Day 3 noon,3,Period I Day 3 noon,source,acetone_o12
S2_train_I_internal_val_test_all,three_class_with_air,train,air\baseline_1.csv,air,Period_I,baseline,0,Period I baseline,source,baseline_1
S2_train_I_internal_val_test_all,three_class_with_air,train,air\baseline_3.csv,air,Period_I,baseline,0,Period I baseline,source,baseline_3
S2_train_I_internal_val_test_all,three_class_with_air,train,air\baseline_4.csv,air,Period_I,baseline,0,Period I baseline,source,baseline_4
S2_train_I_internal_val_test_all,three_class_with_air,train,air\baseline_5.csv,air,Period_I,baseline,0,Period I baseline,source,baseline_5
S2_train_I_internal_val_test_all,three_class_with_air,train,air\baseline_6.csv,air,Period_I,baseline,0,Period I baseline,source,baseline_6
S2_train_I_internal_val_test_all,three_class_with_air,train,alcohol\alcohol_o1.csv,alcohol,Period_I,Day 1 afternoon,1,Period I Day 1 afternoon,source,alcohol_o1
S2_train_I_internal_val_test_all,three_class_with_air,train,alcohol\alcohol_o2.csv,alcohol,Period_I,Day 1 afternoon,1,Period I Day 1 afternoon,source,alcohol_o2
S2_train_I_internal_val_test_all,three_class_with_air,train,alcohol\alcohol_o3.csv,alcohol,Period_I,Day 1 afternoon,1,Period I Day 1 afternoon,source,alcohol_o3
S2_train_I_internal_val_test_all,three_class_with_air,train,alcohol\alcohol_o5.csv,alcohol,Period_I,Day 2 noon,2,Period I Day 2 noon,source,alcohol_o5
S2_train_I_internal_val_test_all,three_class_with_air,train,alcohol\alcohol_o6.csv,alcohol,Period_I,Day 2 noon,2,Period I Day 2 noon,source,alcohol_o6
S2_train_I_internal_val_test_all,three_class_with_air,train,alcohol\alcohol_o7.csv,alcohol,Period_I,Day 2 afternoon,2,Period I Day 2 afternoon,source,alcohol_o7
S2_train_I_internal_val_test_all,three_class_with_air,train,alcohol\alcohol_o8.csv,alcohol,Period_I,Day 2 afternoon,2,Period I Day 2 afternoon,source,alcohol_o8
S2_train_I_internal_val_test_all,three_class_with_air,train,alcohol\alcohol_o9.csv,alcohol,Period_I,Day 2 afternoon,2,Period I Day 2 afternoon,source,alcohol_o9
S2_train_I_internal_val_test_all,three_class_with_air,train,alcohol\alcohol_o10.csv,alcohol,Period_I,Day 3 noon,3,Period I Day 3 noon,source,alcohol_o10
S2_train_I_internal_val_test_all,three_class_with_air,train,alcohol\alcohol_o12.csv,alcohol,Period_I,Day 3 noon,3,Period I Day 3 noon,source,alcohol_o12
S2_train_I_internal_val_test_all,three_class_with_air,validation,acetone\acetone_o2.csv,acetone,Period_I,Day 1 afternoon,1,Period I Day 1 afternoon,source,acetone_o2
S2_train_I_internal_val_test_all,three_class_with_air,validation,acetone\acetone_o4.csv,acetone,Period_I,Day 2 noon,2,Period I Day 2 noon,source,acetone_o4
S2_train_I_internal_val_test_all,three_class_with_air,validation,air\baseline_7.csv,air,Period_I,baseline,0,Period I baseline,source,baseline_7
S2_train_I_internal_val_test_all,three_class_with_air,validation,alcohol\alcohol_o4.csv,alcohol,Period_I,Day 2 noon,2,Period I Day 2 noon,source,alcohol_o4
S2_train_I_internal_val_test_all,three_class_with_air,validation,alcohol\alcohol_o11.csv,alcohol,Period_I,Day 3 noon,3,Period I Day 3 noon,source,alcohol_o11
S2_train_I_internal_val_test_all,three_class_with_air,test,acetone\acetone_1.csv,acetone,Period_II,Day 1,1,Period II Day 1,batch1,acetone_1
S2_train_I_internal_val_test_all,three_class_with_air,test,acetone\acetone_2.csv,acetone,Period_II,Day 1,1,Period II Day 1,batch1,acetone_2
S2_train_I_internal_val_test_all,three_class_with_air,test,acetone\acetone_3.csv,acetone,Period_II,Day 1,1,Period II Day 1,batch1,acetone_3
S2_train_I_internal_val_test_all,three_class_with_air,test,acetone\acetone_4.csv,acetone,Period_II,Day 1,1,Period II Day 1,batch1,acetone_4
S2_train_I_internal_val_test_all,three_class_with_air,test,acetone\acetone_5.csv,acetone,Period_II,Day 1,1,Period II Day 1,batch1,acetone_5
S2_train_I_internal_val_test_all,three_class_with_air,test,acetone\acetone_6.csv,acetone,Period_II,Day 2,2,Period II Day 2,batch1,acetone_6
S2_train_I_internal_val_test_all,three_class_with_air,test,acetone\acetone_7.csv,acetone,Period_II,Day 2,2,Period II Day 2,batch1,acetone_7
S2_train_I_internal_val_test_all,three_class_with_air,test,acetone\acetone_8.csv,acetone,Period_II,Day 2,2,Period II Day 2,batch1,acetone_8
S2_train_I_internal_val_test_all,three_class_with_air,test,acetone\acetone_9.csv,acetone,Period_II,Day 2,2,Period II Day 2,batch1,acetone_9
S2_train_I_internal_val_test_all,three_class_with_air,test,acetone\acetone_10.csv,acetone,Period_II,Day 2,2,Period II Day 2,batch1,acetone_10
S2_train_I_internal_val_test_all,three_class_with_air,test,acetone\acetone_11.csv,acetone,Period_II,Day 3,3,Period II Day 3,batch2,acetone_11
S2_train_I_internal_val_test_all,three_class_with_air,test,acetone\acetone_12.csv,acetone,Period_II,Day 3,3,Period II Day 3,batch2,acetone_12
